country,date,statement
Chile,2008-11-13,"Central Bank of Chile Santiago, 13 November 2008 Press Release* In its monthly monetary policy meeting, the Board of the Central Bank of Chile decided to maintain the monetary policy interest rate at 8.25% (annual). This decision is consistent with the Board's update of the baseline scenario considered in the last Monetary Policy Report, which accounts for the drastic changes observed in the global economy and their impact on projected inflation. This update will be published tomorrow at 16.30 hrs. Internationally, measures adopted by various central banks and government authorities have averted more extreme scenarios, although access to credit and asset prices continue under high stress. Markets foresee a significant slowdown of the world economy while commodity prices, particularly those of copper and oil, have fallen sharply. Domestically, the available information for output during the second-half of 2008 is consistent with a higher annual expansion than in the first half, but in a decelerating path. Although domestic demand continues to grow at high year-on- year rates, a slowdown is perceived in some components of durable consumption. Unemployment has remained stable and tight lending standards persist. In October, monthly inflation was high, and the various measures of core inflation are still elevated. Meanwhile, wage dynamics continue to be in line with historical patterns and medium-term inflation expectations have fallen. The Board reaffirms its commitment to conduct monetary policy so as to reduce the current high inflation rates to 3% over the policy horizon. * The Spanish original prevails."
Peru,2008-11-15,"- MONETARY PROGRAM FOR NOVEMBER 2008 BCRP MAINTAINS REFERENCE INTEREST RATE AT 6.50% The Board of the Central Reserve Bank of Peru approved to maintain the monetary policy reference interest rate at 6.50 percent. In October, the rate of inflation reflected the rise in the prices of some foodstuffs (potato) and public utilities (electricity and water). However, in the next months inflation should resume the downward path foreseen in the evolution of inflation, which includes the effects of the recent drops observed in the international prices of food inputs and fuels. The Board will continue to oversee the development of domestic demand and of the national and international economic and financial situation, as well as the evolution of inflation and its determinants, including the impact of public utility rates. The Board also reiterates that the Central Bank will adopt any necessary measures to lead inflation to gradually converge to the target range in a context of sustained growth, including adopting a more flexible monetary stance, should this be required. The Board also approved to maintain the following annual interest rates on active and passive operations in domestic currency (not included in auctions) between the BCRP and the financial system: Direct repo and rediscount operations: 7.25 percent. Overnight deposits: 5.75 percent. Swap: a commission equivalent to a minimum annual effective cost of 7.25 percent. The Board will approve the Monetary Program for December on its session of December 11, 2008."
Philippines,2008-11-19,"At its meeting today, the Monetary Board decided to keep the BSP's key policy interest rates steady at 6 percent for the overnight borrowing or reverse repurchase (RRP) facility and 8 percent for the overnight lending or repurchase (RP) facility. The interest rates on term RRPs. RPs, and special deposit accounts (SDAs) were also left unchanged. In its assessment, the Monetary Board considered the outlook on inflation, including the balance of risks. The Board noted that, while price pressures are retreating and inflation expectations are moderating, the rising readings on core inflation suggest that there are still price pressures in the pipeline. Furthermore, sources of upside inflation risks remain, including the volatility in the foreign exchange market. The monetary authorities noted that the two-percentage-point reduction in the reserve requirement and the doubling of the BSP peso rediscounting budget to P40 billion have infused additional liquidity in the financial system, which would adequately support the growth requirements of the economy amid tight global financial conditions. The BSP will monitor closely the impact of ongoing global developments on prices and domestic economic activity. It will continuously assess macroeconomic developments and calibrate monetary policy settings as warranted."
Turkiye,2008-11-19,"The Monetary Policy Committee (The Committee) has decided to lower the policy rates as follows: a) Overnight Interest Rates: Borrowing rate is decreased from 16.75 percent to 16.25 percent, while lending rate is decreased from 19.75 percent to 18.75 percent, b) Late Liquidity Window Interest Rates: Borrowing rate between 4:00 p.m.  5:00 p.m. is decreased from 12.75 percent to 12.25 percent, while lending rate is decreased from 22.75 percent to 21.75 percent, c) The interest rate on overnight and one-week maturity borrowing facilities provided for primary dealers via repo transactions is decreased from 18.75 percent to 17.75 percent. Recent readings indicate a significant slowdown in domestic economic activity. Ongoing problems in international credit markets and the global economy will continue to restrain both the domestic and external demand for an extended period, limiting the pass-through from exchange rates to domestic prices. Besides, the sharp decline in oil and other commodity prices will have a favorable impact on disinflation. Accordingly, the Committee judges that inflation will display a more rapid fall than envisaged before. In this respect, the Committee has decided to lower the borrowing rates by 50 basis points. Moreover, the margin between the lending and borrowing rates was reduced by a further 50 basis points in order to contain the potential volatility in short term interest rates. The Committee has underscored the importance of maintaining the smooth functioning of the financial system and the efficiency of credit markets, and has thus decided to implement additional measures regarding the foreign exchange liquidity. The Central Bank will continue to take the necessary measures to contain the adverse effects of the global financial turmoil on the domestic economy, provided that they do not conflict with the price stability objective. Future policy decisions will largely depend on the developments in global markets and their reflections on the domestic markets. It should be emphasized that any new data or information related to the inflation outlook may lead the Committee to revise its stance. The summary of the Monetary Policy Committee Meeting will be released within eight working days."
Hungary,2008-11-24,"At its meeting on 24 November 2008, the Monetary Council reviewed the latest economic and financial developments and reduced the central bank base rate by 50 basis points from 11.50% to 11.00%, effective from 25 November 2008.The Council discussed the November 2008 issue of the Bank's Quarterly Report on Inflation. The crisis hitting the international financial system has caused a fundamental change in the path of the Hungarian economy in recent months. In the period ahead, economic growth and inflation both may be sharply lower than expected earlier. With a temporary decline in economic activity followed by a slow recovery, inflation may fall significantly below the 3 per cent target on the horizon relevant for monetary policy. The fall in investors' willingness to take risk internationally and the sharp reduction in market liquidity make it necessary to reduce further Hungary's external financing requirement, which may be achieved through a closing of the gap between incomes and expenditures of domestic economic agents. As a consequence of the financial crisis, growth in Hungary's foreign trade partners has slowed significantly and, therefore, the correction of external and domestic demand is taking place simultaneously, making it particularly difficult to adjust. The deterioration in the prospects for economic activity at home and abroad has led to a considerable shift in the future path of inflation compared with earlier expectations. In addition to a weakening in domestic demand, the reduction in inflationary pressures from the global economy, closely linked to oil, commodity and food prices, are expected to contribute to inflation easing back at a faster pace.A month ago, amidst a general decline in willingness to take risk, the narrowing in liquidity worldwide and a lack of confidence in the country's ability to finance its external debt, the exchange rate of the forint came under significant downward pressure  much greater than justified by economic fundaments. In these extraordinary circumstances, the Monetary Council decided to increase the base rate by 300 basis points on 22 October 2008, in order to preserve the stability of the domestic financial intermediary system, check capital outflows, prevent depreciation expectations from increasing further, as well as to make it more expensive to speculate against the forint. The agreement reached with the International Monetary Fund and the government's planned budgetary adjustment measures reduced the risks of financing the country's external debt, which, in turn, increased the room for monetary policy manoeuvre. The Monetary Council therefore decided to reduce the base rate. Official interest rates can be reduced further if the risks around the persistence of capital inflows and the stability of the financial intermediary system continue to diminish."
Israel,2008-11-24,"24.11.2008 The Bank of Israel reduces the interest rate for December 2008 by 50 basis points to 2.5 percent The Bank of Israel announces that the interest rate for December 2008 will be reduced by 50 basis points, to 2.5 percent. Background conditions Inflation data: The Consumer Price Index (CPI) rose by 0.1 percent in October, slightly below the average forecast of 0.2 percent. In the last twelve months the CPI has risen by 5.5 percent. The index excluding food, energy and fruit and vegetables rose by 3.5 percent in the last twelve months, and by 0.2 percent in October. Inflation and interest rate forecasts: The downward trend in inflation expectations for the next twelve months that started in the second half of September continued in November: expectations calculated from the capital market averaged 0.2 percent (this low level may be partly due to technical factors), and forecasters' predictions averaged 1.1 percent. Interest rate expectations, both those derived from the capital market and those of forecasters, are for a reduction of about 25 basis points on average in the interest rate for December. Real economic activity: The picture that emerges from the monthlydata, particularly those relating to September and October, is of a significant slowdown in economic growth. According to the National Accounts for the third quarter. GDP increased by 2.3 percent, and nonresidential investment dropped by 16.5 percent, both at annual rates. The composite state-of-the-economy index declined by 0.4 percent in October, and the indices for theprevious three months were revised downwards. The index of manufacturing production, which is one of the components of the composite index, fell by 5.7 percent, and the index of manufactured exports declined by 5.2 percent. The drop in tax revenues is an indication of a significant slowdown in the growth of domestic economic activity and in imports, mainly of durables. The Bank of Israel cut its estimate of growth in 2008 and its forecast for 2009 to 4.3 percent and 1.5 percent respectively. The labor market and wages: National Insurance Institute data up to August point to a standstill in employment in the third quarter (in contrast to the improvement recorded in previous quarters), and drops of 2 percent in the nominal wage and 5 percent in the real wage from their levels in the previous quarter. According to the Ministry of Industry. Trade and Labor Employers Survey, the number of vacancies has fallen, as have expectations of the rise in the payroll, but so far there is no sign of a change in the rate of employment terminations. Budget policy: The rate of government expenditure fell sharply in the months from August to October, creating a cumulative shortfall of NIS 3.5 billion from the rate of expenditure consistent with the seasonal budget path. Government tax revenues were NIS 3.5 billion below the forecast seasonal path. Non-tax revenues exceeded the forecast by a similar amount, so that total government revenues are consistent with the seasonal path of thebudget, and tax revenues till the end of the year are expected to be in line with the forecast. Based on developments till now, and assuming full expenditure of the budget, the domestic deficit excluding credit operations isexpected to be below the target of 1.6 percent of GDP. The foreign exchange market: In the period between the monetary policy discussions of 26 October and 23 November, the shekel weakened by 3.7 percent against the dollar, by 3.8 percent against the euro, and by 2.6 percent against the index of the effective exchange rate (weighted by the volume of trade). In this period the dollar continued to strengthen against most of the major currencies by up to 6 percent, so that the development of the exchange rate of the shekel against the dollar was in line with that of most of the main currencies. The capital and money markets: Between the interest rate discussion of 26 October and 23 November, the Tel Aviv 25 and the Tel Aviv 100 share price indices declined 23 percent and 24 percent respectively. The leading share indices abroad also dropped. In this period yields on 10-year unindexed government bonds rose by 0.41 percentage points to 6.40 percent. Yields on US government 10-year bonds continued to decline, and this month fell by 0.49 percentage points, to 3.2 percent, so that the yield gap between the Israeli bonds and US government bonds widened to 3.2 percentage points. Prices of corporate bonds continued to fall in this period. The Tel-Bond 20 index fell by 9 percent, and the Tel-Bond 40 index by 18 percent. Israel's sovereign risk premium, as measured by the five-year CDS spread, increased markedly in the week following the previous interest rate decision on 26 October, from 2.20 percent to 2.51 percent, but then dropped back again to reach 2 percent on 21 November. The CDS spreads in emerging markets also widened to unprecedented levels. The world economy: The crisis in the global financial system continued. The financial markets were still under heavy pressure, and uncertainty remained at a high level. The tightening of credit terms, in particular for households, persisted, despite significant cuts in the interest rates by central banks. Economic activity: In the last few months the global economy underwent a significant slowdown, verging on a recession. This resulted in downward revisions of the various growth forecasts, including those of the IMF, the OECD, the World Bank, and several investment houses. The IMF lowered its global growth forecast again this month, and this now stands at 2.2 percent for 2009. Inflation: The IMF expects that world inflation will remain high in 2008 and that it will moderate in 2009. Against that background many central banks made further cuts in their interest rates this month,and they are expected to maintain a low-interest policy. The main considerations behind the decision The decision to reduce the interest rate for December by half a percentage point is consistent with the objective of returning inflation to the target range of 1-3 percent in the next twelve months, it helps to strengthen the economy's ability to cope with the implications of the global financial crisis, and supports real activity. Inflation expectations are for a reduction to around the lower limit of the target inflation range (1 percent) in the first half of 2009. Forecasters' predictions and expectations derived from the capital market continued to fall, and since the beginning of the month have averaged 1.1 percent and 0.2 percent respectively. Against thebackground of the decline in global economic activity and the increased cost of credit to the Israeli business sector, the data on real activity in Israel indicate a more severe slowdown in the expansion of economic activity. Uncertainty in the global financial markets and in Israel's financial marketsis high. In light of the global financial crisis and the expected continued deterioration in global economic activity, as well as the worldwide reductions in inflation expectations, the capital markets expect central banks around the world to continue to cut their interest rates The current reduction in the interest rate is intended to help cut the cost of credit and to strengthen the economy's ability to handle theexpected slowdown in economic activity and the implications of the global financial crisis. Furthermore, it appears that in the current circumstances, the depreciation of the shekel against the dollar does not at this stage threaten the achievement of the inflation target or financial stability. The Bank of Israel will continue to monitor Israeli and worldwide economic developments closely, and will take whatever steps are necessary to support the stability of the financial system and to encourage employment and growth, as long as inflation continues to decline towards and achieve the price stability target. 24.11.2008 The Bank of Israel reduces the interest rate for December 2008 by 50 basis points to 2.5 percent. The Bank of Israel reduces the interest rate for December 2008 by 50 basis points to 2.5 percent. The Bank of Israel announces that the interest rate for December 2008 will be reduced by 50 basis points, to 2.5 percent. Background conditions. Inflation data: The Consumer Price Index (CPI) rose by 0.1 percent in October, slightly below the average forecast of 0.2 percent. Based on developments till now, and assuming full expenditure of the budget, the domestic deficit excluding credit operations isexpected to be below the target of 1.6 percent of GDP. The foreign exchange market: In the period between the monetary policy discussions of 26 October and 23 November, the shekel weakened by 3.7 percent against the dollar, by 3.8 percent against the euro, and by 2.6 percent against the index of the effective exchange rate (weighted by the volume of trade). The main considerations behind the decision. The decision to reduce the interest rate for December by half a percentage point is consistent with the objective of returning inflation to the target range of 1-3 percent in the next twelve months, it helps to strengthen the economy's ability to cope with the implications of the global financial crisis, and supports real activity. In light of the global financial crisis and the expected continued deterioration in global economic activity, as well as the worldwide reductions in inflation expectations, the capital markets expect central banks around the world to continue to cut their interest rates. The current reduction in the interest rate is intended to help cut the cost of credit and to strengthen the economy's ability to handle theexpected slowdown in economic activity and the implications of the global financial crisis."
Malaysia,2008-11-24,"At the Monetary Policy Committee (MPC) meeting today. Bank Negara Malaysia decided to reduce the Overnight Policy Rate (OPR) to 3.25 percent. The ceiling and floor rates of the corridor for the OPR are correspondingly reduced to 3.50 percent and 3.00 percent respectively. Since the previous MPC meeting, the outlook for global growth has deteriorated further. Several major advanced economies are now in recession amid severe stress in their respective financial systems. The sharp slowdown in global demand, the significant fall in commodity prices and the substantial decline in equity prices have exerted greater downward pressure on the growth prospects of regional economies. In this environment, global inflation has begun to recede and this downward trend is expected to continue. These global developments have prompted authorities to provide significant liquidity support to the financial system, undertake financial sector resolution measures, as well as fiscal stimulus and monetary easing to support economic growth. The impact of these measures will however take some time to be fully realised. The adverse global developments have already affected the Malaysian economy, as evidenced by the slowdown in export performance and lower equity prices. While domestic demand remains resilient, there are indications of slower private sector activity amid some softening in the labour market conditions and a more challenging business environment. Under these conditions, sustaining domestic demand is key to ensuring that growth in 2009 remains positive. The risk to domestic price stability is now substantially reduced. Inflation has begun to moderate from its peak in the third quarter of 2008. Going forward, the lower cost pressures and the slowdown in demand are expected to exert a greater dampening influence on inflation. Inflation is, therefore, expected to moderate significantly, particularly in the second-half of 2009. Given the heightened downside risks to growth and the diminishing inflationary pressures, the reduction in the OPR is a pre-emptive measure aimed at providing a more accommodative monetary environment. To further reduce the cost of intermediation, the MPC also decided to reduce the Statutory Reserve Requirement (SRR) from 4% to 3.5%, with effect from 1 December 2008. Going forward, the global economic and the international financial conditions are expected to continue to remain volatile and uncertain. Bank Negara Malaysia will monitor closely the evolving developments and will undertake the appropriate policy response to avoid a severe economic downturn. The meeting also approved the schedule of MPC meetings for 2009. The Monetary Policy Statement will continue to be released at 6:00 p.m. on the same day as the MPC meeting. Schedule of Monetary Policy Committee Meetings for 2009. Bank Negara Malaysia 24 November 2008."
Georgia,2008-11-26,"26.11.2008: The NBG Decreases its Policy Rate (Refinancing Rate) by 100 Basis Points, to 9 Percent. The Monetary Policy Committee (MPC) of the National Bank of Georgia (NBG) met on November 26, 2008 and decided to lower its main policy rate (the refinancing rate), by 100 basis points to 9 percent. The world is currently going through the most serious international financial crisis since the Great Depression of the 1930's. The global macroeconomic forecast is pessimistic and envisages a sharp decline in the growth rate of GDP on a worldwide level. Many nations are even expected to experience decreasing GDP levels. Significant uncertainty remains in the global financial markets, although expectations of a global recession have increased. According to forecasts, demand in international markets will decrease, which will have an impact on Georgia's exports. The developments in international markets as well as the Russian aggression in Georgia have weakened the confidence of local and foreign investors. The latter, in its part, is responsible for the reduction of investment and consumption. Subsequently, the demand for imports and its prices, are decreasing. Despite the expected decrease in imports, with the abovementioned factors considered, the GDP growth in Georgia is projected to slow down both in 2008 and 2009. The international assistance package allocated for Georgia will significantly soften the adverse impact of the abovementioned factors. Using fiscal levers to channel the international aid to the economy through high capital expenditures will support economic activity. Commodity prices are expected to continue declining in international markets, a factor which increases deflation risks. According to the inflation forecast, there is a high likelihood that the actual rate of inflation may be lower than the target rate. The low growth rate of the monetary aggregates is also putting downward pressure on prices. Despite the fact that the elevated level of uncertainty, as in many other countries, has decreased the effectiveness of monetary policy in Georgia, the National Bank of Georgia is softening its monetary policy stance taking into account the existing forecasts on the current fundamental factors affecting the economy. The NBG will closely monitor current developments in the economy and financial markets with the objective of achieving the forecast inflation rate and will in due course act accordingly. The next meeting of the Monetary Policy Committee will take place on December 24, 2008."
Poland,2008-11-26,"Monetary Policy Council Warsaw, 26 November 2008 INFORMATION FROM THE MEETING OF THE MONETARY POLICY COUNCIL held on 25-26 November 2008 The Council decided to lower the NBP interest rates by 0.25 percentage point to the level: (cid:131) reference rate 5.75% on an annual basis; (cid:131) lombard rate 7.25 % on an annual basis; (cid:131) deposit rate 4.25% on an annual basis; (cid:131) rediscount rate 6.00% on an annual basis. Data that have been released recently indicate that economic growth in Poland will decrease in the coming quarters. Stronger than previously expected economic slowdown will be driven by a significant decline in economic growth abroad, increased uncertainty as to the economic outlook as well as limited credit availability and its increased costs resulting from higher risk premium incorporated in market interest rates. At the same time, information on labour market developments points to a sustained high growth of wages and a continuously unfavourable relation between wage and labour productivity growth. Decelerating employment growth signals softening of the labour market and a likely diminishing wage pressure in the coming quarters. Since the Council's meeting in October growth forecasts for the global economy have been further revised downwards due to the persisting turmoil in the global financial markets and its growing impact on the real economy. At the same time, strong slowdown in the global economy  in particular, recession in the United States, the euro area and Great Britain  and the accompanying decline in commodity and food prices in the world markets contribute to decline in inflation, which has urged many central banks to continue to decrease their policy interest rates. The turmoil in the global financial markets has led to increased risk aversion, accompanied by depreciation of exchange rates of many countries, including Central and Eastern European countries, and by increased volatility of these exchange rates. In October the annual growth of consumer prices in Poland decreased again (to 4.2%), although remaining above the NBP inflation target of 2.5% and also above the upper limit for deviations from the target set at 3.5%. Further rise in the prices of energy and considerable part of services, including primarily services related to flat maintenance, was contributing to inflation persisting at an elevated level. In the Council's assessment in the near future inflation will continue above the upper limit for deviations from the inflation target which will mainly result from the increase in regulated prices. Yet, in the medium term stronger than previously expected slowdown in the global economy  in particular, the recession in Poland's major trading partners  and, consequently, the decline in domestic economic growth will contribute to lowering inflation in Poland. Decreasing GDP growth and the related falling labour demand as well as deteriorating financial condition of enterprises will contribute to easing the wage pressure, and, consequently, also the inflationary pressure. The ul. Świętokrzyska 11/21, 00-919 Warszawa. Poland, phone (48 22) 826 99 55, fax (48 22) 826 37 51, tightening of banks' lending conditions will also contribute to lowering inflation. Factors delaying the decline in inflation may include  apart from high annual growth in regulated prices  growing prices of some services, which may be partly driven by the growth in energy prices. The Council assessed the probability of inflation running below the target in the medium term to be higher than the probability of inflation running above the target and decided to lower the NBP interest rates. The Council's decisions in the coming months will take account of the incoming information on the outlook for economic growth and inflation in Poland and abroad. Maintaining fiscal discipline in the public finance sector may be conducive to easing monetary policy. The Council will analyse the impact of developments in the domestic interbank market on the monetary policy transmission mechanism in Poland. The Council maintains its view that Poland should join the Exchange Rate Mechanism II (ERM and the euro area at the earliest possible date, after achieving the necessary political support for amendments in the Constitution of the Republic of Poland and other legal acts necessary for the euro adoption in Poland. At the meeting the Council got acquainted with the Report on the Condition of Polish Banks in 2007 prepared by the Polish Financial Supervision Authority."
Thailand,2008-12-03,"No 44 /2008 Monetary Policy Committee's Decision on 3 December 2008 Ms. Duangmanee Vongpradhip. Assistant Governor of the Monetary Policy Group. Bank of Thailand, announces that the Monetary Policy Committee (MPC) met today to assess the latest economic developments and trends in order to determine the appropriate monetary policy stance. The main issues discussed were as follows. The global financial crisis has led to a significant and more-than-expected slowdown in growth in industrial economies as well as a marked decline in exports of regional economies. Thailand's economic data in the third quarter and latest indicators in October pointed towards a noted slowdown in economic activities as well as a substantial rise in the risks to growth going forward. In addition, the impact of fiscal stimulus is likely to be delayed, while domestic political problems are likely to have greater repercussions on economic growth than previously assessed, particularly to confidence and tourism. Risks to inflation declined significantly compared to the previous meeting from lower oil and commodity prices due to weaker global economic conditions. This will help keep inflationary pressures low throughout 2009. Given the significant change in the environment, the MPC assessed that monetary policy could be eased to help support economic recovery, particularly as the economy faced numerous negative risks, both on the domestic and external fronts. The MPC therefore decided to lower the policy interest rate by 100 percent per annum, from 375 per cent per annum to 275 per cent per annum, effective immediately."
Euroarea,2008-12-04,"Ladies and gentlemen, the Vice-President and I are very pleased to welcome you to our press conference here in Brussels. I would like to thank Governor Quaden for his kind hospitality and to express our special gratitude to his staff for the excellent organisation of the meeting of the Governing Council. We will now report on the outcome of today's meeting, which was also attended by Mrs Lagarde. President of the ECOFIN Council, and Commissioner Almunia. On the basis of its regular economic and monetary analyses, the Governing Council decided to reduce the key ECB interest rates by a further 75 basis points. This step follows the two 50-basis point reductions in the key ECB interest rates announced on 8 October and 6 November 2008. Overall, since our last meeting, the evidence that inflationary pressures are diminishing further has increased and, looking forward, inflation rates are expected to be in line with price stability over the policy-relevant horizon, supporting the purchasing power of incomes and savings. The decline in inflation rates is due mainly to the fall in commodity prices and the significant slowdown in economic activity. Largely related to the effects of the intensification and broadening of the financial turmoil, both global demand and euro area demand are likely to be dampened for a protracted period of time. At the same time, while the underlying pace of monetary expansion has remained strong, it has continued to decelerate further. All in all, the level of uncertainty remains exceptionally high. The Governing Council will continue to keep inflation expectations firmly anchored in line with its medium-term objective. In so doing, it supports sustainable growth and employment and contributes to financial stability. Accordingly, we will continue to monitor very closely all developments over the period ahead. Allow me to explain our assessment in greater detail, starting with the economic analysis. Since September, there has been an intensification and broadening of the financial market turmoil. Tensions have increasingly spilled over from the financial sector to the real economy, and the world economy as a whole is feeling their adverse effects. In the euro area, a number of the downside risks to economic activity that were identified previously have materialised, leading in the third quarter to a contraction of 0.2% in real GDP growth, on a quarterly basis, according to Eurostat's first estimate. Available survey data and the monthly indicators for October and November suggest that economic activity has weakened further during the fourth quarter of 2008. Looking further ahead, on the basis of our current analysis and assessment, we see global economic weakness and very sluggish domestic demand persisting in the next few quarters. According to the December 2008 Eurosystem staff macroeconomic projections for the euro area, a subsequent recovery should then gradually take place, supported by the fall in commodity prices and assuming that the external environment improves and the financial tensions weaken. Eurosystem staff project annual real GDP growth of between 0.8% and 1.2% for 2008, between -1.0% and 0.0% for 2009, and between 0.5% and 1.5% for 2010. These figures represent substantial downward revisions relative to the previous ECB staff projections for 2008 and 2009 published in September. Forecasts by international organisations have also been revised downwards and are broadly in line with the December 2008 Eurosystem staff projections. In the view of the Governing Council, the economic outlook remains surrounded by an exceptionally high degree of uncertainty. They relate mainly to the potential for a more significant impact on the real economy of the turmoil in financial markets, as well as concerns about protectionist pressures and possible disorderly developments owing to global imbalances. It is crucial that all parties concerned make their contribution to lay sound foundations for a sustainable recovery. For this to materialise as early as possible, it is of the utmost importance to maintain discipline and a medium-term perspective in macroeconomic policy-making. The significant measures announced by governments to deal with the financial turmoil should be implemented swiftly so as to help ensure trust in the financial system and to prevent constraints on credit supply to companies and households. With regard to price developments, annual HICP inflation has declined substantially since July. According to Eurostat's flash estimate. HICP inflation was 2.1% in November, after 3.2% in October and 4.0% in July. The significant decline in headline inflation since the summer mainly reflects the considerable easing in global commodity prices over the past few months, which more than offsets the impact of the sharp rise in unit labour costs in the first half of this year. Looking forward, lower commodity prices and weakening demand lead us to conclude that inflationary pressures are diminishing further. The annual HICP inflation rate is expected to continue to decline in the coming months and to be in line with price stability over the policy-relevant horizon. Depending primarily on future developments in oil and other commodity prices, a faster decline in HICP inflation cannot be excluded around the middle of next year, mainly due to base effects. However, also due to base effects, inflation rates could increase again in the second half of the year, so that any sharp fall in HICP inflation should be short-lived and is therefore not relevant from a monetary policy perspective. Consistent with this assessment, the December 2008 Eurosystem staff projections foresee annual HICP inflation of between 3.2% and 3.4% for 2008 and declining to between 1.1% and 1.7% for 2009. For 2010. HICP inflation is projected to lie between 1.5% and 2.1%. The HICP inflation projections for 2008 and 2009 have been revised downwards substantially in relation to the September 2008 ECB staff projections, reflecting mainly the large declines in commodity prices and the impact of weakening demand on price developments. In this context, let me remind you of the conditional nature of these projections, which are based on a series of technical assumptions, including market expectations for short and long-term interest rates, as well as futures prices for oil and non-energy commodities. In addition, the projections are based on the expectation of a decline in wage pressure over the projection horizon. Forecasts from international organisations give a broadly similar picture. Looking through the shorter-term volatility in headline HICP inflation rates, risks to price stability at the policy-relevant horizon are more balanced than in the past. Unexpected further declines in commodity prices could put downward pressure on inflation, while upside risks to price stability could materialise particularly if the recent fall in commodity prices were to reverse or if domestic price pressures turn out to be stronger than assumed. It is therefore crucial that price and wage-setters fully live up to their responsibilities. Turning to the monetary analysis, various estimates of underlying broad money growth point to a sustained but moderating rate of monetary expansion in the euro area. Monetary trends therefore support the view that inflationary pressures are diminishing further, with some risks remaining on the upside in the medium to longer term. It should be recognised that the intensification of the financial market turmoil since mid-September marks a potential watershed in the evolution of monetary developments. The most recent money and credit data indicate that this intensification has had a significant impact on the behaviour of market participants. Thus far, such developments have largely taken the form of substitution among components of the broad aggregate M3, rather than sharp changes in the evolution of M3 itself. The latest available data, namely up to the end of October, reveal a continued moderation of the growth rate of loans to the non-financial private sector. At the same time, for the euro area as a whole, there were no significant indications of a drying up in the availability of loans. The annual growth rate of loans to households also moderated further, in line with the weakening of economic and housing market prospects and tighter financing conditions. The data do signal an impact of the intensification of the financial turmoil on bank behaviour. Looking forward, more data and further analysis are necessary to form a robust judgement. To sum up, there is increased evidence that inflationary pressures are diminishing further and inflation rates are expected to be in line with price stability over the policy-relevant horizon, supporting the purchasing power of incomes and savings. The decline in inflation rates is due mainly to the fall in commodity prices and the significant slowdown in economic activity largely related to the global effects of the financial turmoil. A cross-check of the outcome of the economic analysis with that of the monetary analysis supports this view. While the underlying pace of monetary expansion has remained strong, it has continued to decelerate further. Hence, when considering all available information and analysis, the Governing Council decided to reduce the key ECB interest rates by a further 75 basis points. All in all, the level of uncertainty remains exceptionally high. The Governing Council will continue to keep inflation expectations firmly anchored in line with its medium-term objective. In so doing, it supports sustainable growth and employment and contributes to financial stability. Accordingly, we will continue to monitor very closely all developments over the period ahead. Regarding fiscal policies, the Governing Council considers it crucial that discipline and a medium-term perspective are maintained, taking fully into account the consequences of any shorter-term action on fiscal sustainability. It is of the utmost importance that the public's confidence in the soundness of fiscal policies is preserved, with the rules-based EU fiscal framework being fully applied and its integrity being fully preserved. The provisions of the Treaty of Nice and the Stability and Growth Pact require a medium-term perspective and allow for the necessary flexibility. Automatic fiscal stabilisers are relatively large in the euro area and provide a powerful source of fiscal support to a weakening economy. Where room for manoeuvre exists, additional budgetary measures could be effective if they are timely, targeted and temporary. Turning to structural policies, the ongoing period of weak economic activity and high uncertainty about the economic outlook imply the need to strengthen the resilience and flexibility of the euro area economy. Product market reforms should foster competition and speed up effective restructuring. Labour market reforms should help to facilitate appropriate wage-setting, as well as labour mobility across sectors and regions. The current situation should therefore be seen as a catalyst to foster the implementation of necessary domestic reforms in line with the principle of an open market economy with free competition."
Chile,2008-12-11,"Central Bank of Chile Santiago, 11 December 2008 Press Release* In its monthly monetary policy meeting, the Board of the Central Bank of Chile decided to maintain the monetary policy interest rate at 8.25% (annual). This decision is consistent with the Board's update of the baseline scenario contained in the last Monetary Policy Report, due to the drastic changes observed in the global economy and their impact on forecasted inflation. Internationally, access to credit and asset prices continue under high stress. Latest data confirms a significant slowdown in the global economy. Commodity prices, particularly those of copper and oil, have fallen again. Domestically, information available for the imported components of internal demand shows smaller than foreseen levels, while output remains on a decelerating path. Unemployment is still stable and tight credit conditions persist. In November, due to the lower price of fuels, monthly inflation was negative, but the various measures of core inflation remain high. Meanwhile, the peso has depreciated, while wage dynamics continue in line with historical patterns and medium-term inflation expectations have fallen. The Board considers that, in the most likely scenario, a process of monetary easing will begin, the pace of which will depend on inflation perspectives. Accordingly, the Board reaffirms its commitment to conduct monetary policy so as to reduce the current high inflation rates to 3% over the policy horizon. * The Spanish original prevails."
